ID_DOK;IDENT;NAZIV;EM;KOLICINA;ZELENA_KOL;PORABA;CENA;A_CENA;VREDNOST;DAVEK_PROC;SKLADIŠČE;VRSTAMAT;TIP_CENE;DEVIZA
10000017;7771055;KLINASTI J. C/22 C162 4115LI 4163LW;KOM;11;0;11;33,2;0;0;20;022300;TRG;PC;EUR
10000017;7771061;KLINASTI J. C/22 C173 4394LI 4445LW;KOM;2;0;2;36,9;0;0;20;022300;TRG;PC;EUR
10000017;7771066;KLINASTI J. C/22 C180 4572LI 4625LW;KOS;11;0;11;37,8;0;0;20;022300;TRG;PC;EUR
10000017;7771071;KLINASTI J. C/22 C195 4953LI 5005LW;KOM;3;0;3;40,6;0;0;20;022300;TRG;PC;EUR
10000017;7771081;KLINASTI J. C/22 C220 5588LI 5645LW;KOM;6;0;6;46,8;0;0;20;022300;TRG;PC;EUR
10000017;7771137;KLINASTI J. C/22 C158 4000LI 4045LW;KOM;7;0;7;32;0;0;20;022300;TRG;PC;EUR
10000017;7771340;KLINASTI J. SPZ 630;KOM;13;0;13;2,8;0;0;20;022300;TRG;PC;EUR
10000017;7771343;KLINASTI J. SPZ 670;KOM;24;0;24;3;0;0;20;022300;TRG;PC;EUR
10000017;7771344;KLINASTI J. SPZ 710;KOM;10;0;4;3,2;0;0;20;022300;TRG;PC;EUR
10000017;7771345;KLINASTI J. SPZ 725;KOS;7;0;7;3,2;0;0;20;022300;TRG;PC;EUR
10000017;7771346;KLINASTI J. SPZ 750;KOM;11;0;9;3,2;0;0;20;022300;TRG;PC;EUR
10000017;7771348;KLINASTI J. SPZ 800;KOS;12;0;0;3,3;0;0;20;022300;TRG;PC;EUR
10000017;7771354;KLINASTI J. SPZ 850;KOM;13;0;7;3,6;0;0;20;022300;TRG;PC;EUR
10000017;7771357;KLINASTI J. SPZ 900;KOM;7;0;0;3,8;0;0;20;022300;TRG;PC;EUR
10000017;7771358;KLINASTI J. SPZ 925;KOS;58;0;50;3,9;0;0;20;022300;TRG;PC;EUR
10000017;7771360;KLINASTI J. SPZ 950;KOM;17;0;12;3,9;0;0;20;022300;TRG;PC;EUR
10000017;7771365;KLINASTI J. SPZ 975;KOM;13;0;8;4;0;0;20;022300;TRG;PC;EUR
10000017;7771368;KLINASTI J. SPZ 1000;KOM;20;0;8;4,1;0;0;20;022300;TRG;PC;EUR
10000017;7771369;KLINASTI J. SPZ 1020;KOM;2;0;2;4,1;0;0;20;022300;TRG;PC;EUR
10000017;7771370;KLINASTI J. SPZ 1030;KOM;30;0;30;4,2;0;0;20;022300;TRG;PC;EUR
10000017;7771371;KLINASTI J. SPZ 1060;KOM;10;0;6;4,2;0;0;20;022300;TRG;PC;EUR
10000017;7771375;KLINASTI J. SPZ 1090;KOM;22;0;22;4,2;0;0;20;022300;TRG;PC;EUR
10000017;7771379;KLINASTI J. SPZ 1120;KOM;19;0;0;4,3;0;0;20;022300;TRG;PC;EUR
10000017;7771384;KLINASTI J. SPZ 1150;KOM;23;0;13;4,5;0;0;20;022300;TRG;PC;EUR
10000017;7771385;KLINASTI J. SPZ 1180;KOM;19;0;9;4,6;0;0;20;022300;TRG;PC;EUR
10000017;7771387;KLINASTI J. SPZ 3000;KOM;24;0;24;12,3;0;0;20;022300;TRG;PC;EUR
10000017;7771389;KLINASTI J. SPZ 1220;KOM;2;0;2;4,6;0;0;20;022300;TRG;PC;EUR
10000017;7771393;KLINASTI J. SPZ 1250;KOM;20;0;10;4,8;0;0;20;022300;TRG;PC;EUR
10000017;7771398;KLINASTI J. SPZ 1280;KOM;12;0;12;4,9;0;0;20;022300;TRG;PC;EUR
10000017;7771399;KLINASTI J. SPZ 1287;KOM;12;0;9;5;0;0;20;022300;TRG;PC;EUR
10000017;7771404;KLINASTI J. SPZ 1320;KOM;11;0;3;5,1;0;0;20;022300;TRG;PC;EUR
10000017;7771411;KLINASTI J. SPZ 1360;KOM;14;0;14;5,2;0;0;20;022300;TRG;PC;EUR
10000017;7771421;KLINASTI J. SPZ 1400;KOM;16;0;12;5,3;0;0;20;022300;TRG;PC;EUR
10000017;7771424;KLINASTI J. SPZ 1450;KOM;10;0;4;4,4;0;0;20;022300;TRG;PC;EUR
10000017;7771427;KLINASTI J. SPZ 1487;KOM;12;0;12;5,6;0;0;20;022300;TRG;PC;EUR
10000017;7771432;KLINASTI J. SPZ 1500;KOM;37;0;33;5,6;0;0;20;022300;TRG;PC;EUR
10000017;7771437;KLINASTI J. SPZ 1550;KOM;6;0;3;5,8;0;0;20;022300;TRG;PC;EUR
10000017;7771439;KLINASTI J. SPZ 1600;KOM;20;0;20;5,9;0;0;20;022300;TRG;PC;EUR
10000017;7771442;KLINASTI J. SPZ 1650;KOS;21;0;19;6,2;0;0;20;022300;TRG;PC;EUR
10000017;7771444;KLINASTI J. SPZ 1700;KOM;21;0;21;6,4;0;0;20;022300;TRG;PC;EUR
10000017;7771447;KLINASTI J. SPZ 1750;KOM;28;0;28;6,6;0;0;20;022300;TRG;PC;EUR
10000017;7771450;KLINASTI J. SPZ 1800;KOM;6;0;0;6,7;0;0;20;022300;TRG;PC;EUR
10000017;7771452;KLINASTI J. SPZ 1850;KOM;11;0;10;6,9;0;0;20;022300;TRG;PC;EUR
10000017;7771456;KLINASTI J. SPZ 1900;KOM;29;0;26;7,1;0;0;20;022300;TRG;PC;EUR
10000017;7771458;KLINASTI J. SPZ 1950;KOM;19;0;19;7,3;0;0;20;022300;TRG;PC;EUR
10000017;7771460;KLINASTI J. SPZ 2000;KOM;17;0;7;7,3;0;0;20;022300;TRG;PC;EUR
10000017;7771462;KLINASTI J. SPZ 2060;KOS;30;0;30;7,9;0;0;20;022300;TRG;PC;EUR
10000017;7771464;KLINASTI J. SPZ 2120;KOM;9;0;3;8;0;0;20;022300;TRG;PC;EUR
10000017;7771467;KLINASTI J. SPZ 2180;KOM;20;0;20;8,9;0;0;20;022300;TRG;PC;EUR
10000017;7771470;KLINASTI J. SPZ 2240;KOM;3;0;3;9;0;0;20;022300;TRG;PC;EUR
10000017;7771472;KLINASTI J. SPZ 2300;KOM;16;0;8;9,3;0;0;20;022300;TRG;PC;EUR
10000017;7771474;KLINASTI J. SPZ 2360;KOM;13;0;8;9,6;0;0;20;022300;TRG;PC;EUR
10000017;7771477;KLINASTI J. SPZ 2430;KOM;12;0;12;9,8;0;0;20;022300;TRG;PC;EUR
10000017;7771480;KLINASTI J. SPZ 2500;KOM;2;0;2;9,9;0;0;20;022300;TRG;PC;EUR
10000017;7771483;KLINASTI J. SPZ 2650;KOM;20;0;20;10,7;0;0;20;022300;TRG;PC;EUR
10000017;7771485;KLINASTI J. SPZ 2720;KOM;10;0;10;11,2;0;0;20;022300;TRG;PC;EUR
10000017;7771487;KLINASTI J. SPZ 2800;KOS;32;0;32;11,3;0;0;20;022300;TRG;PC;EUR
10000017;7771489;KLINASTI J. SPZ 2900;KOM;7;0;7;11,7;0;0;20;022300;TRG;PC;EUR
10000017;7771497;KLINASTI J. SPZ 3350;KOM;76;0;76;13,7;0;0;20;022300;TRG;PC;EUR
10000017;7771499;KLINASTI J. SPZ 3450;KOM;20;0;20;14,3;0;0;20;022300;TRG;PC;EUR
10000017;7771504;KLINASTI J. SPZ 2030;KOS;19;0;16;7,7;0;0;20;022300;TRG;PC;EUR
10000017;7771506;KLINASTI J. SPZ 2280;KOM;27;0;27;9,2;0;0;20;022300;TRG;PC;EUR
10000017;7771508;KLINASTI J. SPZ 3550;KOM;28;0;28;14,5;0;0;20;022300;TRG;PC;EUR
10000017;7771520;KLINASTI J. SPA 800;KOS;3;0;3;4,4;0;0;20;022300;TRG;PC;EUR
10000017;7771522;KLINASTI J. SPA 850;KOM;7;0;7;4,8;0;0;20;022300;TRG;PC;EUR
10000017;7771523;KLINASTI J. SPA 875;KOM;9;0;9;4,9;0;0;20;022300;TRG;PC;EUR
10000017;7771524;KLINASTI J. SPA 900;KOS;9;0;9;4,9;0;0;20;022300;TRG;PC;EUR
10000017;7771526;KLINASTI J. SPA 925;KOM;10;0;10;5,2;0;0;20;022300;TRG;PC;EUR
10000017;7771527;KLINASTI J. SPA 950;KOM;17;0;17;5,3;0;0;20;022300;TRG;PC;EUR
10000017;7771528;KLINASTI J. SPA 975;KOM;9;0;9;5,4;0;0;20;022300;TRG;PC;EUR
10000017;7771529;KLINASTI J. SPA 1000;KOS;14;0;14;5,5;0;0;20;022300;TRG;PC;EUR
10000017;7771531;KLINASTI J. SPA 1030;KOM;11;0;11;5,7;0;0;20;022300;TRG;PC;EUR
10000017;7771533;KLINASTI J. SPA 1060;KOM;11;0;9;5,8;0;0;20;022300;TRG;PC;EUR
10000017;7771538;KLINASTI J. SPA 1090;KOM;9;0;9;5,9;0;0;20;022300;TRG;PC;EUR
10000017;7771542;KLINASTI J. SPA 1150;KOS;4;0;4;6,2;0;0;20;022300;TRG;PC;EUR
10000017;7771543;KLINASTI J. SPA 1120;KOM;20;0;20;6;0;0;20;022300;TRG;PC;EUR
10000017;7771545;###KLINASTI JERMEN SPA 1150;KOM;41;0;41;0;0;0;20;022300;TRG;PC;EUR
10000017;7771548;KLINASTI J. SPA 1180;KOM;25;0;24;6,5;0;0;20;022300;TRG;PC;EUR
10000017;7771549;KLINASTI J. SPA 1220;KOM;8;0;8;6,5;0;0;20;022300;TRG;PC;EUR
10000017;7771552;KLINASTI J. SPA 1250;KOM;4;0;1;6,7;0;0;20;022300;TRG;PC;EUR
10000017;7771560;KLINASTI J. SPA 1320;KOM;5;0;5;7;0;0;20;022300;TRG;PC;EUR
10000017;7771565;KLINASTI J. SPA 1360;KOM;50;0;50;7,2;0;0;20;022300;TRG;PC;EUR
10000017;7771568;KLINASTI J. SPA 1400;KOM;14;0;14;7,3;0;0;20;022300;TRG;PC;EUR
10000017;7771569;KLINASTI J. SPA 1425;KOM;6;0;6;7,5;0;0;20;022300;TRG;PC;EUR
10000017;7771571;KLINASTI J. SPA 1450;KOM;11;0;11;7,6;0;0;20;022300;TRG;PC;EUR
10000017;7771576;KLINASTI J. SPA 1500;KOM;20;0;17;7,1;0;0;20;022300;TRG;PC;EUR
10000017;7771583;KLINASTI J. SPA 1550;KOM;3;0;1;8,2;0;0;20;022300;TRG;PC;EUR
10000017;7771585;KLINASTI J. SPA 1600;KOM;20;0;18;8,5;0;0;20;022300;TRG;PC;EUR
10000017;7771587;KLINASTI J. SPA 1650;KOM;16;0;16;8,6;0;0;20;022300;TRG;PC;EUR
10000017;7771591;KLINASTI J. SPA 1700;KOM;2;0;2;9,1;0;0;20;022300;TRG;PC;EUR
10000017;7771593;KLINASTI J. SPA 1750;KOM;21;0;21;9,3;0;0;20;022300;TRG;PC;EUR
10000017;7771596;KLINASTI J. SPA 1800;KOM;16;0;8;9,5;0;0;20;022300;TRG;PC;EUR
10000017;7771598;KLINASTI J. SPA 1850;KOM;15;0;15;9,7;0;0;20;022300;TRG;PC;EUR
10000017;7771601;KLINASTI J. SPA 1900;KOM;46;0;46;9,8;0;0;20;022300;TRG;PC;EUR
10000017;7771603;KLINASTI J. SPA 1950;KOM;10;0;8;10,3;0;0;20;022300;TRG;PC;EUR
10000017;7771605;KLINASTI J. SPA 2000;KOM;24;0;21;10,5;0;0;20;022300;TRG;PC;EUR
10000017;7771609;KLINASTI J. SPA 2060;KOM;9;0;9;10,7;0;0;20;022300;TRG;PC;EUR
10000017;7771611;KLINASTI J. SPA 2120;KOM;10;0;10;11;0;0;20;022300;TRG;PC;EUR
10000017;7771613;KLINASTI J. SPA 2180;KOM;22;0;22;11,4;0;0;20;022300;TRG;PC;EUR
10000017;7771615;KLINASTI J. SPA 2240;KOM;8;0;8;11,9;0;0;20;022300;TRG;PC;EUR
10000017;7771617;KLINASTI J. SPA 2300;KOS;15;0;15;12,1;0;0;20;022300;TRG;PC;EUR
10000017;7771619;KLINASTI J. SPA 2360;KOM;3;0;3;12,3;0;0;20;022300;TRG;PC;EUR
10000017;7771621;KLINASTI J. SPA 2430;KOM;3;0;3;13;0;0;20;022300;TRG;PC;EUR
10000017;7771626;KLINASTI J. SPA 2500;KOM;16;0;16;13,5;0;0;20;022300;TRG;PC;EUR
10000017;7771628;KLINASTI J. SPA 2580;KOM;28;0;28;14,6;0;0;20;022300;TRG;PC;EUR
10000017;7771630;KLINASTI J. SPA 2650;KOM;12;0;12;14,9;0;0;20;022300;TRG;PC;EUR
10000017;7771632;KLINASTI J. SPA 2720;KOM;61;0;61;15,4;0;0;20;022300;TRG;PC;EUR
10000017;7771634;KLINASTI J. SPA 2800;KOM;21;0;21;15,9;0;0;20;022300;TRG;PC;EUR
10000017;7771637;KLINASTI J. SPA 2900;KOS;19;0;19;16,4;0;0;20;022300;TRG;PC;EUR
10000017;7771641;KLINASTI J. SPA 3000;KOM;10;0;6;17;0;0;20;022300;TRG;PC;EUR
10000017;7771643;KLINASTI J. SPA 3070;KOM;35;0;35;17,5;0;0;20;022300;TRG;PC;EUR
10000017;7771646;KLINASTI J. SPA 3150;KOM;14;0;14;18;0;0;20;022300;TRG;PC;EUR
10000017;7771648;KLINASTI J. SPA 3250;KOM;6;0;6;18,5;0;0;20;022300;TRG;PC;EUR
10000017;7771650;KLINASTI J. SPA 3350;KOM;22;0;22;19;0;0;20;022300;TRG;PC;EUR
10000017;7771652;KLINASTI J. SPA 3450;KOM;3;0;3;19,7;0;0;20;022300;TRG;PC;EUR
10000017;7771654;KLINASTI J. SPA 3550;KOS;22;0;22;20,2;0;0;20;022300;TRG;PC;EUR
10000017;7771658;KLINASTI J. SPA 3750;KOS;15;0;15;21,4;0;0;20;022300;TRG;PC;EUR
10000017;7771660;KLINASTI J. SPA 3870;KOS;21;0;21;22;0;0;20;022300;TRG;PC;EUR
10000017;7771662;KLINASTI J. SPA 4000;KOS;14;0;14;22,7;0;0;20;022300;TRG;PC;EUR
10000017;7771679;KLINASTI J. SPB 1250;KOM;27;0;27;10,6;0;0;20;022300;TRG;PC;EUR
10000017;7771683;KLINASTI J. SPB 1320;KOS;10;0;10;0;0;0;20;022300;TRG;PC;EUR
10000017;7771686;KLINASTI J. SPB 1360;KOS;23;0;23;11,2;0;0;20;022300;TRG;PC;EUR
10000017;7771687;KLINASTI J. SPB 1400;KOM;16;0;16;11,4;0;0;20;022300;TRG;PC;EUR
10000017;7771689;KLINASTI J. SPB 1450;KOM;25;0;25;11,8;0;0;20;022300;TRG;PC;EUR
10000017;7771693;KLINASTI J. SPB 1500;KOM;11;0;11;12,4;0;0;20;022300;TRG;PC;EUR
10000017;7771695;KLINASTI J. SPB 1550;KOM;9;0;9;12,9;0;0;20;022300;TRG;PC;EUR
10000017;7771698;KLINASTI J. SPB 1600;KOM;8;0;8;13,1;0;0;20;022300;TRG;PC;EUR
10000017;7771700;KLINASTI J. SPB 1650;KOM;11;0;11;13,6;0;0;20;022300;TRG;PC;EUR
10000017;7771702;KLINASTI J. SPB 1700;KOM;16;0;16;13,6;0;0;20;022300;TRG;PC;EUR
10000017;7771704;KLINASTI J. SPB 1750;KOM;12;0;12;14,4;0;0;20;022300;TRG;PC;EUR
10000017;7771706;KLINASTI J. SPB 1800;KOS;17;0;17;14,9;0;0;20;022300;TRG;PC;EUR
10000017;7771708;KLINASTI J. SPB 1850;KOM;18;0;18;15,3;0;0;20;022300;TRG;PC;EUR
10000017;7771710;KLINASTI J. SPB 1900;KOS;25;0;25;15,8;0;0;20;022300;TRG;PC;EUR
10000017;7771712;KLINASTI J. SPB 1950;KOS;13;0;13;16,2;0;0;20;022300;TRG;PC;EUR
10000017;7771715;KLINASTI J. SPB 2000;KOM;16;0;16;16,8;0;0;20;022300;TRG;PC;EUR
10000017;7771720;KLINASTI J. SPB 2120;KOM;2;0;2;17,5;0;0;20;022300;TRG;PC;EUR
10000017;7771725;KLINASTI J. SPB 2240;KOM;3;0;3;18,1;0;0;20;022300;TRG;PC;EUR
10000017;7771729;KLINASTI J. SPB 2360;KOM;11;0;7;19;0;0;20;022300;TRG;PC;EUR
10000017;7771731;KLINASTI J. SPB 2430;KOM;7;0;7;20,1;0;0;20;022300;TRG;PC;EUR
10000017;7771733;KLINASTI J. SPB 2500;KOM;10;0;10;20,1;0;0;20;022300;TRG;PC;EUR
10000017;7771735;KLINASTI J. SPB 2580;KOS;29;0;29;20,3;0;0;20;022300;TRG;PC;EUR
10000017;7771737;KLINASTI J. SPB 2650;KOM;7;0;7;20,5;0;0;20;022300;TRG;PC;EUR
10000017;7771739;KLINASTI J. SPB 2720;KOS;27;0;27;21,4;0;0;20;022300;TRG;PC;EUR
10000017;7771741;KLINASTI J. SPB 2800;KOM;14;0;14;21,8;0;0;20;022300;TRG;PC;EUR
10000017;7771743;KLINASTI J. SPB 2900;KOS;26;0;26;23;0;0;20;022300;TRG;PC;EUR
10000017;7771745;KLINASTI J. SPB 3000;KOM;23;0;23;24,3;0;0;20;022300;TRG;PC;EUR
10000017;7771748;KLINASTI J. SPB 3070;KOS;25;0;25;24,9;0;0;20;022300;TRG;PC;EUR
10000017;7771752;KLINASTI J. SPB 3150;KOM;9;0;9;25,8;0;0;20;022300;TRG;PC;EUR
10000017;7771754;KLINASTI J. SPB 3250;KOM;11;0;11;26,7;0;0;20;022300;TRG;PC;EUR
10000017;7771756;KLINASTI J. SPB 3350;KOM;19;0;19;27,3;0;0;20;022300;TRG;PC;EUR
10000017;7771759;KLINASTI J. SPB 3450;KOS;12;0;12;27,9;0;0;20;022300;TRG;PC;EUR
10000017;7771762;KLINASTI J. SPB 3550;KOM;19;0;19;28,5;0;0;20;022300;TRG;PC;EUR
10000017;7771764;KLINASTI J. SPB 3650;KOS;20;0;20;29,2;0;0;20;022300;TRG;PC;EUR
10000017;7771766;KLINASTI J. SPB 3750;KOS;9;0;9;30,3;0;0;20;022300;TRG;PC;EUR
10000017;7771770;KLINASTI J. SPB 4000;KOM;17;0;17;32,3;0;0;20;022300;TRG;PC;EUR
10000017;7771776;KLINASTI J. SPB 4250;KOS;16;0;16;34,1;0;0;20;022300;TRG;PC;EUR
10000017;7771780;KLINASTI J. SPB 4500;KOS;6;0;6;37,8;0;0;20;022300;TRG;PC;EUR
10000017;7771785;KLINASTI J. SPB 4750;KOS;4;0;4;39,1;0;0;20;022300;TRG;PC;EUR
10000017;7771789;KLINASTI J. SPB 5000;KOS;14;0;14;40,9;0;0;20;022300;TRG;PC;EUR
10000017;7771797;KLINASTI J. SPB 6300;KOS;8;0;8;52,2;0;0;20;022300;TRG;PC;EUR
10000017;7771816;KLINASTI J. SPC 2000;KOM;10;0;10;25,5;0;0;20;022300;TRG;PC;EUR
10000017;7771818;KLINASTI J. SPC 2120;KOS;22;0;22;26,7;0;0;20;022300;TRG;PC;EUR
10000017;7771820;KLINASTI J. SPC 2240;KOS;5;0;5;28,5;0;0;20;022300;TRG;PC;EUR
10000017;7771822;KLINASTI J. SPC 2360;KOM;24;0;24;30,3;0;0;20;022300;TRG;PC;EUR
10000017;7771824;KLINASTI J. SPC 2500;KOM;10;0;10;32,3;0;0;20;022300;TRG;PC;EUR
10000017;7771828;KLINASTI J. SPC 2800;KOM;14;0;14;36;0;0;20;022300;TRG;PC;EUR
10000017;7771831;KLINASTI J. SPC 3000;KOM;10;0;10;37,8;0;0;20;022300;TRG;PC;EUR
10000017;7771834;KLINASTI J. SPC 3150;KOM;10;0;10;38,4;0;0;20;022300;TRG;PC;EUR
10000017;7771836;KLINASTI J. SPC 3350;KOM;14;0;14;42,2;0;0;20;022300;TRG;PC;EUR
10000017;7771839;KLINASTI J. SPC 3550;KOM;27;0;27;44,7;0;0;20;022300;TRG;PC;EUR
10000017;7771843;KLINASTI J. SPC 3750;KOM;17;0;17;47,2;0;0;20;022300;TRG;PC;EUR
10000017;7771845;KLINASTI J. SPC 4000;KOM;15;0;15;50,2;0;0;20;022300;TRG;PC;EUR
10000017;7771850;KLINASTI J. SPC 4250;KOM;10;0;10;53,4;0;0;20;022300;TRG;PC;EUR
10000017;7771853;KLINASTI J. SPC 4500;KOM;20;0;20;56,5;0;0;20;022300;TRG;PC;EUR
10000017;7771855;KLINASTI J. SPC 4750;KOM;18;0;18;59,5;0;0;20;022300;TRG;PC;EUR
10000017;7771860;KLINASTI J. SPC 5300;KOM;21;0;5;65,8;0;0;20;022300;TRG;PC;EUR
10000017;7771862;KLINASTI J. SPC 5600;KOM;30;0;30;68,9;0;0;20;022300;TRG;PC;EUR
10000017;7771864;KLINASTI J. SPC 6000;KOM;3;0;3;73,9;0;0;20;022300;TRG;PC;EUR
10000017;7771866;KLINASTI J. SPC 6300;KOM;21;0;21;78,2;0;0;20;022300;TRG;PC;EUR
10000017;7771868;KLINASTI J. SPC 6700;KOM;9;0;9;82,5;0;0;20;022300;TRG;PC;EUR
10000017;7772084;KLINASTI J. A/13 A76 1930LI 1955LW;KOM;34;0;34;7,1;0;0;20;022300;TRG;PC;EUR
10000017;7772102;KLINASTI J. B/17 B167 4250LI 4277LW;KOS;10;0;10;24,7;0;0;20;022300;TRG;PC;EUR
10000017;7772125;KLINASTI J. SPA 2450;KOM;27;0;27;13,2;0;0;20;022300;TRG;PC;EUR
10000017;7772126;KLINASTI J. SPZ 1437;KOS;26;0;26;5,4;0;0;20;022300;TRG;PC;EUR
10000017;7772128;KLINASTI J. SPZ 2580;KOM;26;0;26;10,4;0;0;20;022300;TRG;PC;EUR
10000017;7772130;KLINASTI J. SPZ 3150;KOM;9;0;9;12,9;0;0;20;022300;TRG;PC;EUR
10000017;7772153;KLINASTI J. B/17 B82 2083LI 2120LW;KOM;24;0;24;10,3;0;0;20;022300;TRG;PC;EUR
10000017;7772226;KLINASTI J. SPZ 1337;KOM;21;0;21;5,1;0;0;20;022300;TRG;PC;EUR
10000017;7772228;KLINASTI J. A/13 A50 1/4 1277LI 1310LW;KOS;3;0;3;4,8;0;0;20;022300;TRG;PC;EUR
10000017;7772262;KLINASTI J. Z/10 Z52 1/2 1335LI 1362LW;KOM;9;0;9;3,5;0;0;20;022300;TRG;PC;EUR
10000017;7772412;KLINASTI J. SPA 1082;KOM;20;0;20;5,9;0;0;20;022300;TRG;PC;EUR
10000017;7772414;KLINASTI J. SPZ 587;KOS;51;0;51;2,6;0;0;20;022300;TRG;PC;EUR
10000017;7772416;KLINASTI J. SPA 982;KOM;10;0;10;5,5;0;0;20;022300;TRG;PC;EUR
10000017;7772425;KLINASTI J. SPZ 612;KOM;6;0;6;2,7;0;0;20;022300;TRG;PC;EUR
10000017;7772426;KLINASTI J. SPZ 657;KOM;14;0;14;3;0;0;20;022300;TRG;PC;EUR
10000017;7772427;KLINASTI J. SPZ 687;KOM;4;0;4;3;0;0;20;022300;TRG;PC;EUR
10000017;7772428;KLINASTI J. SPZ 737;KOS;26;0;26;3,2;0;0;20;022300;TRG;PC;EUR
10000017;7772429;KLINASTI J. SPZ 762;KOM;11;0;11;3,2;0;0;20;022300;TRG;PC;EUR
10000017;7772430;KLINASTI J. SPZ 772;KOM;8;0;8;3,3;0;0;20;022300;TRG;PC;EUR
10000017;7772431;KLINASTI J. SPZ 787;KOM;16;0;16;3,3;0;0;20;022300;TRG;PC;EUR
10000017;7772432;KLINASTI J. SPZ 812;KOS;11;0;9;3,5;0;0;20;022300;TRG;PC;EUR
10000017;7772433;KLINASTI J. SPZ 837;KOM;10;0;10;3,5;0;0;20;022300;TRG;PC;EUR
10000017;7772434;KLINASTI J. SPZ 862;KOM;27;0;27;3,6;0;0;20;022300;TRG;PC;EUR
10000017;7772435;KLINASTI J. SPZ 875;KOM;18;0;18;3,7;0;0;20;022300;TRG;PC;EUR
10000017;7772436;KLINASTI J. SPZ 887;KOM;43;0;43;3,7;0;0;20;022300;TRG;PC;EUR
10000017;7772437;KLINASTI J. SPZ 912;KOM;13;0;13;3,8;0;0;20;022300;TRG;PC;EUR
10000017;7772439;KLINASTI J. SPZ 962;KOS;4;0;4;4;0;0;20;022300;TRG;PC;EUR
10000017;7772440;KLINASTI J. SPZ 987;KOM;3;0;3;4;0;0;20;022300;TRG;PC;EUR
10000017;7772441;KLINASTI J. SPZ 1012;KOM;8;0;8;4,1;0;0;20;022300;TRG;PC;EUR
10000017;7772442;KLINASTI J. SPZ 1037;KOS;5;0;2;4,2;0;0;20;022300;TRG;PC;EUR
10000017;7772443;KLINASTI J. SPZ 1112;KOS;18;0;13;4,3;0;0;20;022300;TRG;PC;EUR
10000017;7772444;KLINASTI J. SPZ 1137;KOS;23;0;23;4,3;0;0;20;022300;TRG;PC;EUR
10000017;7772445;KLINASTI J. SPZ 1162;KOS;17;0;11;4,6;0;0;20;022300;TRG;PC;EUR
10000017;7772452;KLINASTI J. SPZ 1237;KOM;13;0;13;4,8;0;0;20;022300;TRG;PC;EUR
10000017;7772453;KLINASTI J. SPZ 1262;KOM;23;0;13;4,9;0;0;20;022300;TRG;PC;EUR
10000017;7772454;KLINASTI J. SPZ 1387;KOM;16;0;16;5,2;0;0;20;022300;TRG;PC;EUR
10000017;7772455;KLINASTI J. SPZ 1462;KOM;20;0;20;4,4;0;0;20;022300;TRG;PC;EUR
10000017;7772459;KLINASTI J. SPA 782;KOM;5;0;5;4,4;0;0;20;022300;TRG;PC;EUR
10000017;7772460;KLINASTI J. SPA 832;KOM;8;0;8;4,6;0;0;20;022300;TRG;PC;EUR
10000017;7772463;KLINASTI J. SPA 1107;KOM;23;0;23;6;0;0;20;022300;TRG;PC;EUR
10000017;7772464;KLINASTI J. SPA 1132;KOM;10;0;10;6,2;0;0;20;022300;TRG;PC;EUR
10000017;7772466;KLINASTI J. SPA 1232;KOM;5;0;5;6,6;0;0;20;022300;TRG;PC;EUR
10000017;7772467;KLINASTI J. SPA 1307;KOM;24;0;24;7;0;0;20;022300;TRG;PC;EUR
10000017;7772468;KLINASTI J. SPA 1332;KOS;23;0;23;7,1;0;0;20;022300;TRG;PC;EUR
10000017;7772469;KLINASTI J. SPA 1382;KOS;27;0;27;7,3;0;0;20;022300;TRG;PC;EUR
10000017;7772470;KLINASTI J. SPA 1482;KOS;20;0;20;8;0;0;20;022300;TRG;PC;EUR
10000017;7772493;KLINASTI J. SPZ 937;KOM;10;0;10;3,9;0;0;20;022300;TRG;PC;EUR
10000017;7772497;KLINASTI J. A/13 A30 3/4 780LI 810LW;KOS;19;0;19;3,1;0;0;20;022300;TRG;PC;EUR
10000017;7772498;KLINASTI J. A/13 A41 1/2 1050LI 1085LW;KOM;4;0;4;4;0;0;20;022300;TRG;PC;EUR
10000017;7772500;KLINASTI J. A/13 A53 1/2 1360LI 1385LW;KOM;19;0;19;5;0;0;20;022300;TRG;PC;EUR
10000017;7772503;KLINASTI J. B/17 B35 1/2 900LI 934LW;KOM;23;0;23;4,8;0;0;20;022300;TRG;PC;EUR
10000017;7772508;KLINASTI J. A/13 A58 1/2 1485LI 1515LW;KOS;37;0;37;5,4;0;0;20;022300;TRG;PC;EUR
10000017;7772509;KLINASTI J. A/13 A62 1/2 1585LI 1610LW;KOM;14;0;14;5,8;0;0;20;022300;TRG;PC;EUR
10000017;7772510;KLINASTI J. A/13 A89 2260LI 2296LW;KOM;10;0;10;8,4;0;0;20;022300;TRG;PC;EUR
10000017;7772511;KLINASTI J. B/17 B131 1/2 3340LI 3387LW;KOM;7;0;7;19,3;0;0;20;022300;TRG;PC;EUR
10000017;7772513;KLINASTI J. B/17 B151 3840LI 3896LW;KOM;20;0;20;22,6;0;0;20;022300;TRG;PC;EUR
10000017;7772527;KLINASTI J. Z/10 Z65 1651LI 1675LW;KOM;15;0;15;5;0;0;20;022300;TRG;PC;EUR
10000017;7772528;KLINASTI J. C/22 C71 3/4 1819LI 1881LW;KOM;10;0;10;14,3;0;0;20;022300;TRG;PC;EUR
10000017;7772533;KLINASTI J. SPA 1782;KOM;20;0;20;9,5;0;0;20;022300;TRG;PC;EUR
